property_id,seating_type,industry_anzsic4_code,location_zip,clue_small_area,trading_name,x_coordinate,location_address,location_city,location_state,number_of_seats,ogc_fid,industry_anzsic4_description,y_coordinate,census_year,street_address, base_property_id,block_id
"108622","Seats - Outdoor","4511",null,"Melbourne (Remainder)","Earl Canteen","144.975942",null,null,null,"13",41810,"Cafes and Restaurants","-37.83587066","2017","403 St Kilda Road","108622","710"
"108646","Seats - Indoor","4511",null,"Melbourne (Remainder)","Rosco's @ Chevron","144.9798191",null,null,null,"68",41833,"Cafes and Restaurants","-37.8455379","2017","519-539 St Kilda Road","108646","724"
"102238","Seats - Indoor","4511",null,"North Melbourne","Akita Japanese Restaurant","144.9544611",null,null,null,"60",41835,"Cafes and Restaurants","-37.80204173","2017","34 Courtney Street","102238","375"
"105746","Seats - Indoor","4511",null,"Melbourne (CBD)","Spiga","144.9630189",null,null,null,"100",41854,"Cafes and Restaurants","-37.81073331","2017","183-265 La Trobe Street","105746","85"
"616022","Seats - Outdoor","4511",null,"Kensington","The Premises Espresso","144.9301769",null,null,null,"20",41858,"Cafes and Restaurants","-37.79426147","2017","198-204 Bellair Street","616022","2524"
"105950","Seats - Indoor","4511",null,"Melbourne (CBD)","Chestnut Exchange Cafe","144.957088",null,null,null,"68",41873,"Cafes and Restaurants","-37.81686865","2017","520-536 Little Collins Street","105950","42"
"103908","Seats - Indoor","4511",null,"Parkville","Smith And Singleton","144.9501914",null,null,null,"200",41914,"Cafes and Restaurants","-37.79382016","2017","48-50 Flemington Road","103908","931"
"105656","Seats - Outdoor","4511",null,"Melbourne (CBD)","Shimbashi Japanese Soba & Sake Bar","144.9713242",null,null,null,"8",41935,"Cafes and Restaurants","-37.81131159","2017","11-19 Liverpool Street","105656","58"
"101121","Seats - Outdoor","4511",null,"Melbourne (CBD)","Gyoza Douraku","144.9689721",null,null,null,"12",41936,"Cafes and Restaurants","-37.81280567","2017","147-149 Bourke Street","101121","47"
"625840","Seats - Indoor","4511",null,"Melbourne (CBD)","Healthy Habits Cafe","144.9701092",null,null,null,"24",41947,"Cafes and Restaurants","-37.81281453","2017","111-129 Bourke Street","103597","47"
"105965","Seats - Indoor","4511",null,"Melbourne (CBD)","Il Bacaro Cucina E Bar","144.9678599",null,null,null,"45",41979,"Cafes and Restaurants","-37.81376794","2017","166-186 Little Collins Street","105965","46"
"562692","Seats - Outdoor","4512",null,"Melbourne (CBD)","Subway","144.9600075",null,null,null,"8",41982,"Takeaway Food Services","-37.80806541","2017","465 Elizabeth Street","562692","114"
"508976","Seats - Indoor","4520",null,"North Melbourne","Metropolitan Hotel","144.9540178",null,null,null,"95",42003,"Pubs, Taverns and Bars","-37.80139544","2017","42 Courtney Street","110862","376"
"105479","Seats - Indoor","4511",null,"Melbourne (CBD)","Niku Niku Japanese Gourmet","144.9590294",null,null,null,"41",42035,"Cafes and Restaurants","-37.81075124","2017","338-344 Queen Street","105479","94"
"110542","Seats - Indoor","4511",null,"Southbank","Mad Mex","144.9523782",null,null,null,"28",42056,"Cafes and Restaurants","-37.82539976","2017","20-30 Convention Centre Place","110484","804"
"111175","Seats - Indoor","4511",null,"Southbank","San Antone","144.9586604",null,null,null,"187",42096,"Cafes and Restaurants","-37.82312164","2017","8 Whiteman Street","110477","803"
"101144","Seats - Outdoor","4511",null,"Melbourne (CBD)","Caffe E Torta","144.964049",null,null,null,"24",42105,"Cafes and Restaurants","-37.81458812","2017","331-339 Bourke Street","101144","45"
"108847","Seats - Indoor","4512",null,"Docklands","Ichi Maki","144.9509981",null,null,null,"12",42115,"Takeaway Food Services","-37.81379938","2017","285-313 Spencer Street","108847","1101"
"105746","Seats - Indoor","4512",null,"Melbourne (CBD)","Sushi Sushi Central","144.9630189",null,null,null,"28",42122,"Takeaway Food Services","-37.81073331","2017","183-265 La Trobe Street","105746","85"
"589841","Seats - Indoor","4511",null,"Melbourne (CBD)","Chocolateria San Churro QV","144.9657034",null,null,null,"40",42123,"Cafes and Restaurants","-37.810658","2017","221 Little Lonsdale Street","105749","76"
"109789","Seats - Outdoor","4511",null,"North Melbourne","Faces & Places","144.9495517",null,null,null,"12",42126,"Cafes and Restaurants","-37.80497299","2017","502-506 Victoria Street","109789","354"
"104560","Seats - Indoor","4511",null,"Melbourne (CBD)","Rustica Canteen","144.9598612",null,null,null,"48",42163,"Cafes and Restaurants","-37.81146107","2017","33-35 Guildford Lane","104560","84"
"105851","Seats - Outdoor","4511",null,"Melbourne (CBD)","Triim","144.9612043",null,null,null,"24",42165,"Cafes and Restaurants","-37.8138513","2017","393-397 Little Bourke Street","105851","54"
"105839","Seats - Indoor","4511",null,"Melbourne (CBD)","Dessert Story","144.9668265",null,null,null,"60",42169,"Cafes and Restaurants","-37.81221773","2017","193-195 Little Bourke Street","105839","56"
"102168","Seats - Outdoor","4511",null,"Melbourne (CBD)","McDonald's","144.9727083",null,null,null,"18",42174,"Cafes and Restaurants","-37.81342593","2017","24-28 Collins Street","102168","38"
"616049","Seats - Indoor","4511",null,"Kensington","Pimm Thai Cafe","144.9299154",null,null,null,"20",42183,"Cafes and Restaurants","-37.79353782","2017","170 Bellair Street","616049","2524"
"102096","Seats - Outdoor","4511",null,"Melbourne (CBD)","Bluebag","144.9611131",null,null,null,"15",42185,"Cafes and Restaurants","-37.81745676","2017","405-407 Collins Street","102096","23"
"106244","Seats - Outdoor","4520",null,"Carlton","Vodka Temple","144.9667699",null,null,null,"40",42193,"Pubs, Taverns and Bars","-37.80344164","2017","160-162 Lygon Street","106244","252"
"110606","Seats - Indoor","4511",null,"Southbank","Bluetrain","144.9662623",null,null,null,"180",42208,"Cafes and Restaurants","-37.82066923","2017","3 Southgate Avenue","110380","753"
"110642","Seats - Indoor","4511",null,"Port Melbourne","Portside Deli","144.9187862",null,null,null,"44",42241,"Cafes and Restaurants","-37.82221049","2017","3 Central Boulevard","110597","784"
"560004","Seats - Indoor","4511",null,"Docklands","Achelya Cafe","144.942139",null,null,null,"120",42250,"Cafes and Restaurants","-37.81434525","2017","24-42 Newquay Promenade","560004","1109"
"108097","Seats - Indoor","4511",null,"Melbourne (CBD)","Red Cliff Chinese Restaurant","144.9599448",null,null,null,"78",42273,"Cafes and Restaurants","-37.81247811","2017","254-258 Queen Street","108097","74"
"108060","Seats - Indoor","4511",null,"Melbourne (CBD)","Luca's Cafe","144.9617799",null,null,null,"36",42276,"Cafes and Restaurants","-37.81822749","2017","19-35 Queen Street","108060","13"
"620313","Seats - Indoor","4511",null,"Docklands","Nando's","144.9378299",null,null,null,"35",42309,"Cafes and Restaurants","-37.81315031","2017","1 Star Circus","593737","1110"
"109388","Seats - Outdoor","4511",null,"Melbourne (CBD)","Mr Tulk Cafe","144.965306",null,null,null,"70",42311,"Cafes and Restaurants","-37.80976881","2017","304-328 Swanston Street","109388","86"
"108087","Seats - Outdoor","4511",null,"Melbourne (CBD)","Phancy Cafe & Catering ","144.9585116",null,null,null,"10",42312,"Cafes and Restaurants","-37.80897917","2017","408-416 Queen Street","108087","104"
"110671","Seats - Outdoor","4511",null,"Melbourne (CBD)","Josies Food Bar","144.9572395",null,null,null,"29",42315,"Cafes and Restaurants","-37.80745984","2017","133-159 Victoria Street","108118","113"
"602997","Seats - Outdoor","4511",null,"Melbourne (CBD)","Axil Coffee Roasters","144.9701092",null,null,null,"23",42321,"Cafes and Restaurants","-37.81281453","2017","121 Exhibition Street","103597","47"
"612820","Seats - Indoor","4511",null,"Melbourne (CBD)","Sakae","144.9573923",null,null,null,"20",42324,"Cafes and Restaurants","-37.81531863","2017","181 William Street","636824","52"
"101117","Seats - Outdoor","4512",null,"Melbourne (CBD)","Pie Face Exhibition Street","144.9709029",null,null,null,"2",42325,"Takeaway Food Services","-37.812234","2017","87-91 Bourke Street","101117","48"
"110765","Seats - Indoor","4511",null,"Melbourne (CBD)","Cafe Bar Mile","144.9638971",null,null,null,"50",42329,"Cafes and Restaurants","-37.81719967","2017","302-308 Flinders Lane","110765","24"
"606638","Seats - Outdoor","4511",null,"Melbourne (CBD)","Pearson and Murph'y Cafe","144.9645504",null,null,null,"80",42336,"Cafes and Restaurants","-37.80818365","2017","124 La Trobe Street","105490","96"
"102178","Seats - Indoor","4511",null,"Melbourne (Remainder)","Alf's Cafe","144.982664",null,null,null,"244",42337,"Cafes and Restaurants","-37.84633593","2017","23-99 Commercial Road","102178","870"
"614831","Seats - Indoor","4512",null,"Kensington","Amania Indian Takeaway ","144.9286995",null,null,null,"25",42360,"Takeaway Food Services","-37.79404907","2017","522 Macaulay Road","614831","2523"
"110099","Seats - Indoor","4512",null,"Melbourne (CBD)","Soul Heaven","144.9570408",null,null,null,"24",42380,"Takeaway Food Services","-37.8146364","2017","189-203 William Street","110099","62"
"108968","Seats - Indoor","4511",null,"Melbourne (CBD)","In Zone Cafe","144.9543659",null,null,null,"44",42382,"Cafes and Restaurants","-37.81818484","2017","613-639 Little Collins Street","108968","31"
"568593","Seats - Outdoor","4511",null,"West Melbourne (Residential)","Tong Fu Garden Melbourne","144.9444471",null,null,null,"36",42401,"Cafes and Restaurants","-37.80624547","2017","661-667 Spencer Street","568593","413"
"110095","Seats - Indoor","4511",null,"Melbourne (CBD)","Simply Spanish","144.9578132",null,null,null,"50",42413,"Cafes and Restaurants","-37.81636534","2017","555 Bourke Street","101155","42"
"105489","Seats - Indoor","4511",null,"Melbourne (CBD)","Yami Yami 3 ","144.96321",null,null,null,"80",42435,"Cafes and Restaurants","-37.80953222","2017","200-202 La Trobe Street","105489","95"
"101660","Seats - Outdoor","4511",null,"Carlton","Le Miel Et Le Lune","144.9663778",null,null,null,"4",42465,"Cafes and Restaurants","-37.79685803","2017","330-332 Cardigan Street","101660","208"
"106436","Seats - Indoor","4511",null,"Melbourne (CBD)","Oak & Vine Restaurant","144.9608283",null,null,null,"68",42466,"Cafes and Restaurants","-37.81778076","2017","54-60 Market Street","106436","23"
"107486","Seats - Outdoor","4511",null,"West Melbourne (Residential)","Hello Jose","144.9555843",null,null,null,"30",42478,"Cafes and Restaurants","-37.80619737","2017","85-87 Peel Street","107486","435"
"110095","Seats - Indoor","4511",null,"Melbourne (CBD)","Pok Pok Junior","144.9578132",null,null,null,"50",42486,"Cafes and Restaurants","-37.81636534","2017","555 Bourke Street","101155","42"
"560266","Seats - Indoor","4511",null,"Docklands","Zen Izakaya","144.946356",null,null,null,"100",42493,"Cafes and Restaurants","-37.82488026","2017","58-70 Lorimer Street","560266","773"
"110350","Seats - Indoor","4511",null,"Southbank","Spire","144.9668813",null,null,null,"40",42506,"Cafes and Restaurants","-37.82169186","2017","27-33 City Road","110350","812"
"105303","Seats - Indoor","4511",null,"Melbourne (CBD)","La Figo","144.9551743",null,null,null,"62",42512,"Cafes and Restaurants","-37.81589843","2017","181-183 King Street","105303","51"
"105738","Seats - Indoor","4511",null,"Melbourne (CBD)","Yami Yami","144.9605306",null,null,null,"36",42520,"Cafes and Restaurants","-37.81240787","2017","394-400 Lonsdale Street","105738","74"
"109996","Seats - Outdoor","4511",null,"East Melbourne","My Sushi Japanese Cafe","144.9848341",null,null,null,"6",42523,"Cafes and Restaurants","-37.81608793","2017","1-9 Powlett Street","109996","618"
"103507","Seats - Indoor","4520",null,"North Melbourne","The Courthouse Hotel","144.9499557",null,null,null,"100",42537,"Pubs, Taverns and Bars","-37.80287733","2017","86-90 Errol Street","103507","369"
"105855","Seats - Outdoor","4511",null,"Melbourne (CBD)","Alibi Kitchen & Bar","144.9590443",null,null,null,"12",42539,"Cafes and Restaurants","-37.81456798","2017","459-475 Little Bourke Street","105855","53"
"105301","Seats - Indoor","4512",null,"Melbourne (CBD)","Subway","144.9552322",null,null,null,"16",42551,"Takeaway Food Services","-37.81602499","2017","175-177 King Street","105301","51"
"103134","Seats - Indoor","4512",null,"Carlton","Lahore Biryani House","144.9681645",null,null,null,"20",42560,"Takeaway Food Services","-37.79698294","2017","192 Elgin Street","103134","214"
"106189","Seats - Indoor","4511",null,"Carlton","Trotters Restaurant","144.9677565",null,null,null,"125",42566,"Cafes and Restaurants","-37.79763393","2017","398-400 Lygon Street","106189","217"
"602997","Seats - Outdoor","4511",null,"Melbourne (CBD)","In a Rush","144.9701092",null,null,null,"24",42576,"Cafes and Restaurants","-37.81281453","2017","121 Exhibition Street","103597","47"
"103407","Seats - Indoor","4511",null,"North Melbourne","Wonky Trolley","144.9490476",null,null,null,"30",42579,"Cafes and Restaurants","-37.80390823","2017","47 Errol Street","103407","345"
"609480","Seats - Indoor","4511",null,"Docklands","D G Expresso","144.9434599",null,null,null,"36",42584,"Cafes and Restaurants","-37.82044558","2017","829-843 Bourke Street","609480","1108"
"105928","Seats - Indoor","4511",null,"Melbourne (CBD)","Cafe Segovia","144.9642254",null,null,null,"46",42621,"Cafes and Restaurants","-37.81528948","2017","317-321 Little Collins Street","105928","35"
"108230","Seats - Indoor","4511",null,"Carlton","Bangkok Rain ","144.9711745",null,null,null,"23",42627,"Cafes and Restaurants","-37.79523278","2017","176 Rathdowne Street","108230","226"
"573401","Seats - Outdoor","4511",null,"Docklands","Story Coffee & Food Store","144.9493733",null,null,null,"12",42637,"Cafes and Restaurants","-37.81733574","2017","700-704 Bourke Street","573401","1103"
"106095","Seats - Outdoor","4511",null,"Carlton","Tank Fish And Chippery ","144.9661127",null,null,null,"18",42647,"Cafes and Restaurants","-37.80369873","2017","149 Lygon Street","106095","254"
"108588","Seats - Indoor","4511",null,"Melbourne (CBD)","Ba'get","144.9685948",null,null,null,"24",42651,"Cafes and Restaurants","-37.81316722","2017","132-134 Russell Street","108588","47"
"529297","Seats - Indoor","4511",null,"Melbourne (CBD)","Mr Kitchen","144.9675678",null,null,null,"55",42657,"Cafes and Restaurants","-37.8123356","2017","175 Russell Street","529297","56"
"103201","Seats - Indoor","4511",null,"Melbourne (CBD)","Oriental Spoon","144.9617094",null,null,null,"150",42658,"Cafes and Restaurants","-37.81179183","2017","291-293 Elizabeth Street","103201","74"
"107481","Seats - Outdoor","4520",null,"West Melbourne (Residential)","The Drunken Poet Pty Ltd","144.955498",null,null,null,"12",42664,"Pubs, Taverns and Bars","-37.80666721","2017","65-67 Peel Street","107481","435"
"600431","Seats - Indoor","4511",null,"Port Melbourne","Bolte Cafe","144.9309535",null,null,null,"52",42670,"Cafes and Restaurants","-37.82210926","2017","816 Lorimer Street","600431","774"
"598658","Seats - Indoor","4511",null,"Docklands","Twirled Pasta Bar","144.9479753",null,null,null,"25",42673,"Cafes and Restaurants","-37.81925128","2017","2-24 Waterview Walk","576023","1104"
"105707","Seats - Outdoor","4511",null,"Melbourne (CBD)","Claypots Barbarossa","144.9606809",null,null,null,"10",42683,"Cafes and Restaurants","-37.81303978","2017","399-413 Lonsdale Street","105707","64"
"578325","Seats - Indoor","4511",null,"Melbourne (CBD)","Il Pom Italian","144.9699175",null,null,null,"70",42689,"Cafes and Restaurants","-37.81784465","2017","2 Swanston Street","573333","6"
"105929","Seats - Outdoor","4511",null,"Melbourne (CBD)","Souperman","144.9632938",null,null,null,"12",42749,"Cafes and Restaurants","-37.81554941","2017","335-349 Little Collins Street","105929","34"
"108550","Seats - Indoor","4520",null,"Melbourne (CBD)","Escape City","144.9672365",null,null,null,"45",42758,"Pubs, Taverns and Bars","-37.81156167","2017","213-217 Russell Street","108550","66"
"623559","Seats - Outdoor","4511",null,"Southbank","Melbourne Public","144.9523782",null,null,null,"100",42813,"Cafes and Restaurants","-37.82539976","2017","2 Convention Centre Place","110484","804"
